node,degree,wdegree,pagerank,is_oncokb,betweenness,closeness,clustering,degree_rank,wdegree_rank,pagerank_rank,betweenness_rank,closeness_rank,clustering_rank,is_cosmic,is_tcga
SRP54,22,18.919999999999998,0.00021613465793182324,False,0.0,0.0,0.04329004329004329,180.0,207.0,562.0,1.0,1.0,1543.0,False,False
CUL7,22,18.929,0.00023135357661598885,False,0.0,0.0,0.03463203463203463,180.0,206.0,455.0,1.0,1.0,1740.0,False,False
EGF,22,19.045,0.00036642485951220925,False,0.0,0.0,0.017316017316017316,180.0,204.0,95.0,1.0,1.0,2078.0,False,False
CSF3,22,18.713,0.00033383710781447905,False,0.0,0.0,0.008658008658008658,180.0,215.0,135.0,1.0,1.0,2215.0,False,False
RPL17-C18ORF32,22,20.665,0.0001973467782545751,False,0.0,0.0,0.06493506493506493,180.0,165.0,730.0,1.0,1.0,1163.0,False,False
H3C4,22,19.753,0.000309555859633922,True,0.0,0.0,0.021645021645021644,180.0,188.0,171.0,1.0,1.0,2010.0,False,False
GNL2,22,19.162,0.00021262155998812106,False,0.0,0.0,0.03463203463203463,180.0,201.0,592.0,1.0,1.0,1740.0,False,False
HSPA8,22,19.791,0.0003879268785487116,False,0.0,0.0,0.008658008658008658,180.0,186.0,78.0,1.0,1.0,2215.0,False,False
EEF2,22,19.779,0.00020298622177771693,False,0.0,0.0,0.030303030303030304,180.0,187.0,671.0,1.0,1.0,1780.0,False,False
MRPL4,22,19.473,0.0001938189111730695,False,0.0,0.0,0.03463203463203463,180.0,192.0,772.0,1.0,1.0,1740.0,False,False
RPL12,22,19.93,0.00022121145110403002,False,0.0,0.0,0.07792207792207792,180.0,181.0,525.0,1.0,1.0,908.0,False,False
BYSL,22,20.326,0.0002211330769575617,False,0.0,0.0,0.03896103896103896,180.0,172.0,526.0,1.0,1.0,1566.0,False,False
POLR2G,22,20.241,0.0002857760383420303,False,0.0,0.0,0.03463203463203463,180.0,173.0,219.0,1.0,1.0,1740.0,False,False
POLR2H,21,18.637999999999998,0.0002691385765758251,False,0.0,0.0,0.023809523809523808,207.0,217.0,274.0,1.0,1.0,1943.0,False,False
RPL7L1,21,18.366,0.000183960098781666,False,0.0,0.0,0.0761904761904762,207.0,227.0,897.0,1.0,1.0,916.0,False,False
RPL34,21,19.397,0.00019007866279193485,False,0.0,0.0,0.03333333333333333,207.0,193.0,828.0,1.0,1.0,1748.0,False,False
IL10,21,17.299,0.00031894241742831203,True,0.0,0.0,0.047619047619047616,207.0,265.0,158.0,1.0,1.0,1331.0,False,False
DCAF13,21,18.433,0.0002379374824719915,False,0.0,0.0,0.0380952380952381,207.0,224.0,412.0,1.0,1.0,1585.0,False,False
SNRPE,21,18.051,0.00029318647550895596,False,0.0,0.0,0.02857142857142857,207.0,232.0,204.0,1.0,1.0,1814.0,False,False
POLR2F,21,18.777,0.0002598723181033262,False,0.0,0.0,0.03333333333333333,207.0,213.0,306.0,1.0,1.0,1748.0,False,False
BUB1,21,18.504,0.0003287491401749729,False,0.0,0.0,0.0380952380952381,207.0,221.0,143.0,1.0,1.0,1585.0,False,False
H4C9,21,18.423,0.0002687919628837002,True,0.0,0.0,0.01904761904761905,207.0,225.0,275.0,1.0,1.0,2029.0,False,False
NPSR1,21,17.908,0.00018457058434555353,False,0.0,0.0,0.06666666666666667,207.0,238.0,891.0,1.0,1.0,987.0,False,False
NFKBIA,21,17.593,0.0003364956155152985,True,0.0,0.0,0.047619047619047616,207.0,253.0,130.0,1.0,1.0,1331.0,False,False
EIF4G1,21,18.61,0.0003447781468285367,False,0.0,0.0,0.009523809523809525,207.0,218.0,123.0,1.0,1.0,2198.0,False,False
KRAS,21,18.313,0.00038264509500340757,True,0.0,0.0,0.01904761904761905,207.0,229.0,85.0,1.0,1.0,2029.0,False,False
MRRF,21,19.137,0.00018488819271431474,False,0.0,0.0,0.10476190476190476,207.0,202.0,890.0,1.0,1.0,626.0,False,False
RPL35,21,18.89,0.00019148680882833711,False,0.0,0.0,0.023809523809523808,207.0,208.0,807.0,1.0,1.0,1943.0,False,False
MRPL21,21,19.391,0.000196695567787033,False,0.0,0.0,0.023809523809523808,207.0,194.0,737.0,1.0,1.0,1943.0,False,False
WDR75,21,18.804,0.00019498173030081347,False,0.0,0.0,0.0761904761904762,207.0,211.0,758.0,1.0,1.0,916.0,False,False
H4C1,21,18.487,0.00026419221630441796,False,0.0,0.0,0.02857142857142857,207.0,222.0,292.0,1.0,1.0,1814.0,False,False
RPL37A,21,19.844,0.0001844120433126502,False,0.0,0.0,0.05238095238095238,207.0,185.0,894.0,1.0,1.0,1304.0,False,False
RPL29,21,18.535,0.0001962774407776344,False,0.0,0.0,0.047619047619047616,207.0,220.0,741.0,1.0,1.0,1331.0,False,False
IL1B,21,16.789,0.0003169451920303688,False,0.0,0.0,0.023809523809523808,207.0,282.0,162.0,1.0,1.0,1943.0,False,False
SF3B3,21,19.264,0.00033165641998126775,False,0.0,0.0,0.004761904761904762,207.0,197.0,140.0,1.0,1.0,2259.0,False,False
GNG2,21,17.892,0.0004406260565823916,False,0.0,0.0,0.0,207.0,240.0,57.0,1.0,1.0,2273.0,False,False
PTPRC,21,16.695,0.00036449913255977187,True,0.0,0.0,0.023809523809523808,207.0,283.0,97.0,1.0,1.0,1943.0,False,False
H4C13,21,18.359,0.00027135248414639267,False,0.0,0.0,0.023809523809523808,207.0,228.0,267.0,1.0,1.0,1943.0,False,False
CDK2,21,18.887999999999998,0.00035875651422911654,False,0.0,0.0,0.014285714285714285,207.0,209.0,106.0,1.0,1.0,2135.0,False,False
RPS29,21,18.724,0.0001907060195805929,False,0.0,0.0,0.05714285714285714,207.0,214.0,820.0,1.0,1.0,1212.0,False,False
SMARCA4,21,17.964,0.00033580306650831646,True,0.0,0.0,0.014285714285714285,207.0,235.0,132.0,1.0,1.0,2135.0,False,False
APOE,21,17.086,0.0003721297894201458,False,0.0,0.0,0.0,207.0,271.0,92.0,1.0,1.0,2273.0,False,False
MRPS9,21,18.712,0.00019275136853784378,False,0.0,0.0,0.05238095238095238,207.0,216.0,787.0,1.0,1.0,1304.0,False,False
MRPL9,21,18.307,0.0002153962409221077,False,0.0,0.0,0.0380952380952381,207.0,230.0,566.0,1.0,1.0,1585.0,False,False
CENPA,20,17.756,0.0002829854255287812,True,0.0,0.0,0.042105263157894736,238.0,247.0,231.0,1.0,1.0,1549.0,False,False
CASP3,20,16.447,0.0003843756032975554,False,0.0,0.0,0.0,238.0,294.0,82.0,1.0,1.0,2273.0,False,False
POLR2L,20,17.797,0.00025573485186332947,False,0.0,0.0,0.03684210526315789,238.0,246.0,320.0,1.0,1.0,1599.0,False,False
COX5A,20,18.569,0.0002591372327781864,False,0.0,0.0,0.07368421052631578,238.0,219.0,309.0,1.0,1.0,931.0,False,False
RPL39L,20,17.842,0.00017056477671284639,False,0.0,0.0,0.12631578947368421,238.0,243.0,1110.0,1.0,1.0,569.0,False,False
MRPL11,20,17.342,0.00018062373381590237,False,0.0,0.0,0.03684210526315789,238.0,264.0,943.0,1.0,1.0,1599.0,False,False
CDC45,20,17.344,0.0002951470604570464,False,0.0,0.0,0.021052631578947368,238.0,263.0,200.0,1.0,1.0,2014.0,False,False
TLR4,20,17.626,0.00036267915169760665,False,0.0,0.0,0.010526315789473684,238.0,251.0,99.0,1.0,1.0,2190.0,False,False
XBP1,20,16.21,0.00024341156803895194,True,0.0,0.0,0.06315789473684211,238.0,307.0,381.0,1.0,1.0,1174.0,False,False
MRPL1,20,17.237,0.00017730866052048373,False,0.0,0.0,0.03684210526315789,238.0,267.0,993.0,1.0,1.0,1599.0,False,False
MRPL3,20,17.878,0.00018574473853077975,False,0.0,0.0,0.02631578947368421,238.0,242.0,880.0,1.0,1.0,1898.0,False,False
KRR1,20,17.747,0.00018914556817223305,False,0.0,0.0,0.06315789473684211,238.0,248.0,838.0,1.0,1.0,1174.0,False,False
RPL10L,20,17.811,0.0001973733244948446,False,0.0,0.0,0.04736842105263158,238.0,244.0,729.0,1.0,1.0,1448.0,False,False
ATP5F1C,20,16.49,0.00021707133613616436,False,0.0,0.0,0.031578947368421054,238.0,291.0,556.0,1.0,1.0,1775.0,False,False
SMAD3,20,16.988,0.00037289727603799825,True,0.0,0.0,0.005263157894736842,238.0,276.0,90.0,1.0,1.0,2256.0,False,False
TEX48,20,17.615000000000002,0.00017256275247893834,False,0.0,0.0,0.04736842105263158,238.0,252.0,1075.0,1.0,1.0,1448.0,False,False
KAT2B,20,17.691,0.0003116955010724419,False,0.0,0.0,0.010526315789473684,238.0,249.0,166.0,1.0,1.0,2190.0,False,False
RPS27L,20,17.937,0.00017364497894682183,False,0.0,0.0,0.06842105263157895,238.0,236.0,1060.0,1.0,1.0,985.0,False,False
MAPK9,20,18.067,0.00033945269504742854,False,0.0,0.0,0.010526315789473684,238.0,231.0,126.0,1.0,1.0,2190.0,False,False
UTP3,20,17.916999999999998,0.00020136287597410856,False,0.0,0.0,0.031578947368421054,238.0,237.0,684.0,1.0,1.0,1775.0,False,False
GNAS,20,17.8,0.0005273952681421208,True,0.0,0.0,0.005263157894736842,238.0,245.0,31.0,1.0,1.0,2256.0,False,False
RPS10,20,18.486,0.00017784803864539717,False,0.0,0.0,0.1,238.0,223.0,986.0,1.0,1.0,630.0,False,False
PIK3CB,20,17.372,0.0003656758914210168,True,0.0,0.0,0.005263157894736842,238.0,261.0,96.0,1.0,1.0,2256.0,False,False
EIF4A3,20,17.533,0.0002784982784988185,False,0.0,0.0,0.021052631578947368,238.0,254.0,248.0,1.0,1.0,2014.0,False,False
MTIF2,20,17.526,0.0001760722957966836,False,0.0,0.0,0.03684210526315789,238.0,255.0,1018.0,1.0,1.0,1599.0,False,False
RPL17,20,18.04,0.00018396296691043778,False,0.0,0.0,0.05263157894736842,238.0,233.0,896.0,1.0,1.0,1301.0,False,False
NCOR1,20,17.221,0.0003547417996486921,True,0.0,0.0,0.021052631578947368,238.0,268.0,110.0,1.0,1.0,2014.0,False,False
ATP5F1A,20,17.289,0.00027431628033321566,False,0.0,0.0,0.021052631578947368,238.0,266.0,260.0,1.0,1.0,2014.0,False,False
POMC,20,16.887999999999998,0.00041947760582201345,False,0.0,0.0,0.0,238.0,278.0,65.0,1.0,1.0,2273.0,False,False
PRKACA,20,18.419,0.00041493899831992776,True,0.0,0.0,0.0,238.0,226.0,68.0,1.0,1.0,2273.0,False,False
DDX18,20,17.514,0.00020118542710798873,False,0.0,0.0,0.021052631578947368,238.0,256.0,685.0,1.0,1.0,2014.0,False,False
RAD51,20,16.82,0.0003337886896084787,True,0.0,0.0,0.021052631578947368,238.0,280.0,136.0,1.0,1.0,2014.0,False,False
BRIX1,19,15.786,0.00016660742590173322,False,0.0,0.0,0.017543859649122806,270.0,324.0,1160.0,1.0,1.0,2074.0,False,False
RSL24D1,19,17.071,0.00017692142773981288,False,0.0,0.0,0.04093567251461988,270.0,272.0,1001.0,1.0,1.0,1556.0,False,False
NOP53,19,16.423000000000002,0.00017157289150769304,False,0.0,0.0,0.03508771929824561,270.0,296.0,1093.0,1.0,1.0,1735.0,False,False
PPP2CA,19,16.996,0.00031324054929539915,False,0.0,0.0,0.005847953216374269,270.0,275.0,164.0,1.0,1.0,2247.0,False,False
IGF1R,19,16.304,0.000335829984704356,True,0.0,0.0,0.005847953216374269,270.0,302.0,131.0,1.0,1.0,2247.0,False,False
RPS26,19,17.024,0.0001801377810966523,False,0.0,0.0,0.04678362573099415,270.0,273.0,956.0,1.0,1.0,1452.0,False,False
PTEN,19,15.747,0.00031995003498183795,True,0.0,0.0,0.005847953216374269,270.0,326.0,156.0,1.0,1.0,2247.0,False,False
RUNX1,19,16.339,0.000326082068996622,True,0.0,0.0,0.005847953216374269,270.0,300.0,146.0,1.0,1.0,2247.0,False,False
NOP56,19,16.568,0.00018305078475745932,False,0.0,0.0,0.023391812865497075,270.0,287.0,912.0,1.0,1.0,1950.0,False,False
FYN,19,15.575,0.00034783097927312373,True,0.0,0.0,0.0,270.0,333.0,118.0,1.0,1.0,2273.0,False,False
PLCG2,19,16.851,0.0003752292302122447,True,0.0,0.0,0.017543859649122806,270.0,279.0,89.0,1.0,1.0,2074.0,False,False
SIL1,19,15.875,0.00019752515553948634,False,0.0,0.0,0.05847953216374269,270.0,320.0,728.0,1.0,1.0,1204.0,False,False
EBNA1BP2,19,16.618,0.00017631509101804994,False,0.0,0.0,0.029239766081871343,270.0,285.0,1011.0,1.0,1.0,1807.0,False,False
HEATR1,19,17.672,0.00018333352337936439,False,0.0,0.0,0.05847953216374269,270.0,250.0,907.0,1.0,1.0,1204.0,False,False
EEF1B2,19,17.451,0.00016783533233867423,False,0.0,0.0,0.1286549707602339,270.0,257.0,1145.0,1.0,1.0,567.0,False,False
H2BC21,19,16.111,0.0002623156706909271,False,0.0,0.0,0.04678362573099415,270.0,311.0,296.0,1.0,1.0,1452.0,False,False
NDUFA5,19,17.373,0.00024979352465380895,False,0.0,0.0,0.03508771929824561,270.0,260.0,349.0,1.0,1.0,1735.0,False,False
KAT5,19,17.199,0.00028554950289751726,False,0.0,0.0,0.023391812865497075,270.0,269.0,221.0,1.0,1.0,1950.0,False,False
CCNB1,19,16.33,0.0002813406816182537,False,0.0,0.0,0.017543859649122806,270.0,301.0,236.0,1.0,1.0,2074.0,False,False
RPL26L1,19,17.361,0.0001664675341206088,False,0.0,0.0,0.05263157894736842,270.0,262.0,1162.0,1.0,1.0,1301.0,False,False
BUB1B,19,16.267,0.00030975385705230745,True,0.0,0.0,0.005847953216374269,270.0,303.0,170.0,1.0,1.0,2247.0,False,False
RPL39,19,17.392,0.00017468744298058822,False,0.0,0.0,0.07017543859649122,270.0,259.0,1045.0,1.0,1.0,984.0,False,False
CYC1,19,16.925,0.0002721200993538342,False,0.0,0.0,0.03508771929824561,270.0,277.0,262.0,1.0,1.0,1735.0,False,False
HIF1A,19,15.22,0.00029217291964779167,True,0.0,0.0,0.017543859649122806,270.0,344.0,206.0,1.0,1.0,2074.0,False,False
MDM2,19,15.491,0.00027942113195965606,True,0.0,0.0,0.023391812865497075,270.0,336.0,243.0,1.0,1.0,1950.0,False,False
IFI35,19,17.092,0.00020179148563723647,False,0.0,0.0,0.05847953216374269,270.0,270.0,681.0,1.0,1.0,1204.0,False,False
RPL36A,19,17.001,0.00017545550589746203,False,0.0,0.0,0.04678362573099415,270.0,274.0,1030.0,1.0,1.0,1452.0,False,False
TSR1,19,16.511,0.00018154383508499843,False,0.0,0.0,0.05263157894736842,270.0,289.0,929.0,1.0,1.0,1301.0,False,False
CDC5L,19,17.403,0.00028531406201602583,False,0.0,0.0,0.029239766081871343,270.0,258.0,224.0,1.0,1.0,1807.0,False,False
RPL27A,19,17.975,0.00017788569149703104,False,0.0,0.0,0.08187134502923976,270.0,234.0,985.0,1.0,1.0,905.0,False,False
NDUFS1,19,17.892,0.00027200275987743314,False,0.0,0.0,0.06432748538011696,270.0,240.0,264.0,1.0,1.0,1164.0,False,False
SNRPD1,19,16.458,0.00026075557684299746,False,0.0,0.0,0.03508771929824561,270.0,293.0,301.0,1.0,1.0,1735.0,False,False
H2BC11,18,16.362000000000002,0.00024678741616875706,True,0.0,0.0,0.0392156862745098,302.0,297.0,366.0,1.0,1.0,1559.0,False,False
PKM,18,15.852,0.0003451858442264463,False,0.0,0.0,0.0,302.0,321.0,122.0,1.0,1.0,2273.0,False,False
FTSJ3,18,15.623999999999999,0.00017318845149544534,False,0.0,0.0,0.0392156862745098,302.0,331.0,1065.0,1.0,1.0,1559.0,False,False
ATM,18,15.235,0.00028255048002675815,True,0.0,0.0,0.0,302.0,343.0,232.0,1.0,1.0,2273.0,False,False
TYMS,18,15.11,0.0003049332561786903,True,0.0,0.0,0.0196078431372549,302.0,349.0,180.0,1.0,1.0,2024.0,False,False
LCK,18,16.22,0.0003330637540907999,True,0.0,0.0,0.013071895424836602,302.0,306.0,138.0,1.0,1.0,2142.0,False,False
LTV1,18,16.145,0.00016531650299449687,False,0.0,0.0,0.06535947712418301,302.0,310.0,1187.0,1.0,1.0,1161.0,False,False
MAPK8,18,15.724,0.000296720412324589,False,0.0,0.0,0.0,302.0,327.0,194.0,1.0,1.0,2273.0,False,False
MRPL19,18,16.11,0.00018158257199997444,False,0.0,0.0,0.032679738562091505,302.0,312.0,928.0,1.0,1.0,1771.0,False,False
SNRPD3,18,16.353,0.0002559465920884736,False,0.0,0.0,0.013071895424836602,302.0,298.0,319.0,1.0,1.0,2142.0,False,False
TLR2,18,14.997,0.00033367026424387434,False,0.0,0.0,0.0196078431372549,302.0,354.0,137.0,1.0,1.0,2024.0,False,False
COX6B1,18,16.546,0.00024330509830205994,False,0.0,0.0,0.058823529411764705,302.0,288.0,383.0,1.0,1.0,1194.0,False,False
H4C14,18,16.233,0.00023512940578611846,False,0.0,0.0,0.058823529411764705,302.0,304.0,425.0,1.0,1.0,1194.0,False,False
MAPK14,18,14.996,0.0003289911342018206,False,0.0,0.0,0.006535947712418301,302.0,355.0,142.0,1.0,1.0,2242.0,False,False
EIF2S1,18,15.058,0.00017746522044102,False,0.0,0.0,0.026143790849673203,302.0,350.0,990.0,1.0,1.0,1899.0,False,False
PTK2,18,15.931000000000001,0.00034717923003898746,False,0.0,0.0,0.013071895424836602,302.0,319.0,119.0,1.0,1.0,2142.0,False,False
UTP18,18,16.076999999999998,0.00017909228191310817,False,0.0,0.0,0.058823529411764705,302.0,314.0,965.0,1.0,1.0,1194.0,False,False
RPL3L,18,16.232,0.00016111545165992626,False,0.0,0.0,0.0457516339869281,302.0,305.0,1264.0,1.0,1.0,1457.0,False,False
RSRC1,18,15.942,0.00016201767684166055,False,0.0,0.0,0.0784313725490196,302.0,318.0,1245.0,1.0,1.0,907.0,False,False
APP,18,15.041,0.0003605473319602335,False,0.0,0.0,0.0196078431372549,302.0,353.0,105.0,1.0,1.0,2024.0,False,False
RPL22,18,16.437,0.00017924965144420994,True,0.0,0.0,0.0392156862745098,302.0,295.0,962.0,1.0,1.0,1559.0,False,False
TUFM,18,16.493,0.00019759972657641334,False,0.0,0.0,0.0392156862745098,302.0,290.0,725.0,1.0,1.0,1559.0,False,False
SRRM2,18,16.598,0.00026555396844658407,False,0.0,0.0,0.026143790849673203,302.0,286.0,286.0,1.0,1.0,1899.0,False,False
ALYREF,18,15.494,0.0002895353171392361,False,0.0,0.0,0.0196078431372549,302.0,335.0,211.0,1.0,1.0,2024.0,False,False
POU5F1,18,14.409,0.0003228555504149991,True,0.0,0.0,0.0196078431372549,302.0,380.0,148.0,1.0,1.0,2024.0,False,False
NSA2,18,16.351,0.00016169045124160724,False,0.0,0.0,0.06535947712418301,302.0,299.0,1251.0,1.0,1.0,1161.0,False,False
SMAD4,18,15.359,0.0003611441447423905,True,0.0,0.0,0.013071895424836602,302.0,340.0,103.0,1.0,1.0,2142.0,False,False
MRPL45,18,16.157,0.00016622644843252693,False,0.0,0.0,0.0718954248366013,302.0,309.0,1171.0,1.0,1.0,946.0,False,False
FEN1,18,15.047,0.00026453263680801446,False,0.0,0.0,0.032679738562091505,302.0,352.0,290.0,1.0,1.0,1771.0,False,False
GTF2H2,18,15.966,0.00024089226305605056,False,0.0,0.0,0.058823529411764705,302.0,316.0,395.0,1.0,1.0,1194.0,False,False
KDM1A,18,16.016,0.0003344839998880869,False,0.0,0.0,0.006535947712418301,302.0,315.0,133.0,1.0,1.0,2242.0,False,False
H2BC12,18,15.302999999999999,0.0002592299082031321,True,0.0,0.0,0.0457516339869281,302.0,342.0,307.0,1.0,1.0,1457.0,False,False
CHEK1,18,14.844,0.00028565848468348675,True,0.0,0.0,0.026143790849673203,302.0,358.0,220.0,1.0,1.0,1899.0,False,False
RPLP2,18,16.461,0.00016396458615636618,False,0.0,0.0,0.08496732026143791,302.0,292.0,1208.0,1.0,1.0,877.0,False,False
CALML3,18,14.782,0.0003893490544887964,False,0.0,0.0,0.0,302.0,361.0,75.0,1.0,1.0,2273.0,False,False
GNAI2,18,15.829,0.0003853358264729219,False,0.0,0.0,0.013071895424836602,302.0,323.0,81.0,1.0,1.0,2142.0,False,False
EIF5B,18,15.690999999999999,0.0001766052083539566,False,0.0,0.0,0.026143790849673203,302.0,328.0,1008.0,1.0,1.0,1899.0,False,False
WDR43,18,16.628,0.00017232247811594636,False,0.0,0.0,0.0915032679738562,302.0,284.0,1079.0,1.0,1.0,844.0,False,False
RPL37,18,16.807,0.0001805195128269951,False,0.0,0.0,0.058823529411764705,302.0,281.0,946.0,1.0,1.0,1194.0,False,False
TGFB1,18,14.565,0.00029103329042325603,False,0.0,0.0,0.032679738562091505,302.0,369.0,207.0,1.0,1.0,1771.0,False,False
MRPL34,18,15.96,0.0001809813806290735,False,0.0,0.0,0.05228758169934641,302.0,317.0,936.0,1.0,1.0,1306.0,False,False
MAPT,18,15.847,0.00036131349188953506,False,0.0,0.0,0.0,302.0,322.0,102.0,1.0,1.0,2273.0,False,False
MRPL2,18,16.082,0.00016286176976172245,False,0.0,0.0,0.0392156862745098,302.0,313.0,1227.0,1.0,1.0,1559.0,False,False
TBL3,17,15.174,0.00016544868188239948,False,0.0,0.0,0.0661764705882353,345.0,347.0,1184.0,1.0,1.0,1149.0,False,False
APOB,17,14.161999999999999,0.00035191524569170863,False,0.0,0.0,0.007352941176470588,345.0,401.0,114.0,1.0,1.0,2232.0,False,False
SUCLG1,17,14.504,0.00027925644634691984,False,0.0,0.0,0.007352941176470588,345.0,372.0,244.0,1.0,1.0,2232.0,False,False
CDK4,17,14.218,0.0002672464509269762,True,0.0,0.0,0.014705882352941176,345.0,393.0,276.0,1.0,1.0,2128.0,False,False
RUVBL1,17,14.633000000000001,0.00025474063995286397,False,0.0,0.0,0.022058823529411766,345.0,366.0,327.0,1.0,1.0,1992.0,False,False
VDAC1,17,14.185,0.0002772756122547662,False,0.0,0.0,0.014705882352941176,345.0,397.0,253.0,1.0,1.0,2128.0,False,False
TAF6,17,14.281,0.00022674172978723108,False,0.0,0.0,0.03676470588235294,345.0,387.0,487.0,1.0,1.0,1605.0,False,False
MRPL44,17,15.588,0.0001645616523930488,False,0.0,0.0,0.058823529411764705,345.0,332.0,1198.0,1.0,1.0,1194.0,False,False
AURKB,17,14.202,0.00024988551105790437,True,0.0,0.0,0.029411764705882353,345.0,395.0,348.0,1.0,1.0,1802.0,False,False
RAC1,17,14.062,0.0003920529715355039,True,0.0,0.0,0.007352941176470588,345.0,409.0,73.0,1.0,1.0,2232.0,False,False
FCGR3A,17,14.229,0.00027856361925178804,False,0.0,0.0,0.04411764705882353,345.0,392.0,247.0,1.0,1.0,1531.0,False,False
NDUFS3,17,15.334,0.00023193468384071457,False,0.0,0.0,0.029411764705882353,345.0,341.0,450.0,1.0,1.0,1802.0,False,False
MCM2,17,15.208,0.0002591471915553483,False,0.0,0.0,0.029411764705882353,345.0,345.0,308.0,1.0,1.0,1802.0,False,False
RUVBL2,17,15.435,0.0002814811273833012,False,0.0,0.0,0.014705882352941176,345.0,337.0,234.0,1.0,1.0,2128.0,False,False
PRKDC,17,13.939,0.0002582476767177203,True,0.0,0.0,0.014705882352941176,345.0,418.0,312.0,1.0,1.0,2128.0,False,False
XRCC5,17,14.966,0.000285859321795901,False,0.0,0.0,0.014705882352941176,345.0,356.0,217.0,1.0,1.0,2128.0,False,False
NOB1,17,14.806000000000001,0.000162156714023849,False,0.0,0.0,0.029411764705882353,345.0,360.0,1240.0,1.0,1.0,1802.0,False,False
WDR5,17,14.057,0.0002792297555577506,False,0.0,0.0,0.022058823529411766,345.0,410.0,245.0,1.0,1.0,1992.0,False,False
ERBB2,17,14.009,0.00030153417649599474,True,0.0,0.0,0.014705882352941176,345.0,411.0,185.0,1.0,1.0,2128.0,False,False
SRP14,17,15.111,0.00015280796929160168,False,0.0,0.0,0.0661764705882353,345.0,348.0,1420.0,1.0,1.0,1149.0,False,False
ITGAM,17,13.583,0.000275451318785853,False,0.0,0.0,0.007352941176470588,345.0,438.0,258.0,1.0,1.0,2232.0,False,False
AKNAD1,17,14.624,0.00014172559535581265,False,0.0,0.0,0.08823529411764706,345.0,367.0,1738.0,1.0,1.0,869.0,False,False
EIF1AX,17,14.203,0.0001526270962112151,True,0.0,0.0,0.0661764705882353,345.0,394.0,1425.0,1.0,1.0,1149.0,False,False
TAF1,17,14.405,0.0002451606818866313,True,0.0,0.0,0.029411764705882353,345.0,381.0,373.0,1.0,1.0,1802.0,False,False
TAF7,17,15.053,0.00021408417351064535,False,0.0,0.0,0.07352941176470588,345.0,351.0,578.0,1.0,1.0,932.0,False,False
CYCS,17,14.482,0.0002833714606687127,False,0.0,0.0,0.022058823529411766,345.0,373.0,228.0,1.0,1.0,1992.0,False,False
PALB2,17,14.359,0.00022044498002284744,True,0.0,0.0,0.03676470588235294,345.0,385.0,530.0,1.0,1.0,1605.0,False,False
RRP12,17,14.193999999999999,0.00015523792369439882,False,0.0,0.0,0.058823529411764705,345.0,396.0,1366.0,1.0,1.0,1194.0,False,False
SYK,17,14.461,0.0002942006751295406,True,0.0,0.0,0.022058823529411766,345.0,379.0,201.0,1.0,1.0,1992.0,False,False
PLCG1,17,14.621,0.00031574383980387494,True,0.0,0.0,0.022058823529411766,345.0,368.0,163.0,1.0,1.0,1992.0,False,False
BMI1,17,14.111,0.0002703084576247123,False,0.0,0.0,0.007352941176470588,345.0,405.0,270.0,1.0,1.0,2232.0,False,False
SNU13,17,15.632,0.00021052210752454159,False,0.0,0.0,0.03676470588235294,345.0,329.0,606.0,1.0,1.0,1605.0,False,False
MRPS26,17,15.55,0.0001600213813828007,False,0.0,0.0,0.0661764705882353,345.0,334.0,1283.0,1.0,1.0,1149.0,False,False
RAC2,17,14.876000000000001,0.00036154743959234217,True,0.0,0.0,0.007352941176470588,345.0,357.0,101.0,1.0,1.0,2232.0,False,False
RPS10-NUDT3,17,15.777,0.0001512169023768835,False,0.0,0.0,0.1323529411764706,345.0,325.0,1453.0,1.0,1.0,566.0,False,False
H4C8,17,14.709,0.00021783589372475538,False,0.0,0.0,0.007352941176470588,345.0,363.0,547.0,1.0,1.0,2232.0,False,False
MRPS11,17,15.632,0.00017105035501011455,False,0.0,0.0,0.058823529411764705,345.0,329.0,1099.0,1.0,1.0,1194.0,False,False
EZH2,17,14.179,0.0002637388917406604,True,0.0,0.0,0.007352941176470588,345.0,399.0,293.0,1.0,1.0,2232.0,False,False
UTP4,17,16.158,0.00017402280060192722,False,0.0,0.0,0.058823529411764705,345.0,308.0,1053.0,1.0,1.0,1194.0,False,False
NOC4L,17,15.405,0.00017415511947565637,False,0.0,0.0,0.058823529411764705,345.0,338.0,1051.0,1.0,1.0,1194.0,False,False
